Price,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,QQQ,SPY,^HSI,^IXIC,QQQ,SPY,^HSI,^IXIC,QQQ,SPY,^HSI,^IXIC,QQQ,SPY,^HSI,^IXIC,QQQ,SPY,^HSI,^IXIC,QQQ,SPY,^HSI,^IXIC
Date,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-11,332.7524719238281,400.8412780761719,28842.130859375,14069.419921875,341.239990234375,424.30999755859375,28842.130859375,14069.419921875,341.25,424.42999267578125,28965.150390625,14069.419921875,339.69000244140625,422.82000732421875,28743.8203125,14006.58984375,340.3599853515625,424.20001220703125,28864.900390625,14030.849609375,21222800.0,45570800.0,2038619100.0,4157580000.0
2021-06-14,335.941162109375,401.7386779785156,,14174.1396484375,344.510009765625,425.260009765625,,14174.1396484375,344.5199890136719,425.3699951171875,,14175.4501953125,340.4599914550781,423.1000061035156,,14056.669921875,341.67999267578125,424.42999267578125,,14083.4697265625,27827700.0,42358500.0,,4415160000.0
2021-06-15,333.7470703125,401.001953125,28638.529296875,14072.8603515625,342.260009765625,424.4800109863281,28638.529296875,14072.8603515625,344.4700012207031,425.4599914550781,28946.439453125,14171.01953125,341.5199890136719,423.5400085449219,28453.48046875,14052.16015625,344.1499938964844,425.4200134277344,28946.439453125,14166.6396484375,35963800.0,51508500.0,2376459800.0,4554580000.0
2021-06-16,332.5281982421875,398.76300048828125,28436.83984375,14039.6796875,341.010009765625,422.1099853515625,28436.83984375,14039.6796875,343.8399963378906,424.8699951171875,28648.640625,14129.6904296875,337.45001220703125,419.9200134277344,28403.640625,13903.73046875,342.739990234375,424.6300048828125,28609.369140625,14085.5498046875,55399500.0,80386100.0,2053818800.0,4683030000.0
2021-06-17,336.75054931640625,398.6307373046875,28558.58984375,14161.349609375,345.3399963378906,421.9700012207031,28558.58984375,14161.349609375,346.3800048828125,423.0199890136719,28558.58984375,14196.2099609375,339.9200134277344,419.32000732421875,28216.08984375,13998.9296875,339.9700012207031,421.6700134277344,28240.880859375,13999.1298828125,59722700.0,90949700.0,1888022000.0,4558280000.0
2021-06-18,334.1078796386719,393.2530822753906,28801.26953125,14030.3798828125,342.6300048828125,414.9200134277344,28801.26953125,14030.3798828125,344.80999755859375,417.8299865722656,28830.849609375,14129.2197265625,341.8599853515625,414.70001220703125,28532.080078125,14009.0400390625,343.6300048828125,417.0899963378906,28586.0390625,14096.9296875,55414900.0,118676300.0,3761375200.0,6126070000.0
2021-06-21,336.1843566894531,398.88287353515625,28489.0,14141.48046875,344.3599853515625,420.8599853515625,28489.0,14141.48046875,344.69000244140625,421.05999755859375,28590.220703125,14150.7802734375,340.1499938964844,415.92999267578125,28314.9296875,13960.0400390625,342.42999267578125,416.79998779296875,28501.640625,14047.419921875,32992600.0,72822000.0,2182673000.0,4562010000.0
2021-06-22,339.3182067871094,401.01531982421875,28309.759765625,14253.26953125,347.57000732421875,423.1099853515625,28309.759765625,14253.26953125,348.0299987792969,424.0,28579.0,14269.76953125,343.8399963378906,420.0799865722656,28299.66015625,14121.0,344.1499938964844,420.8500061035156,28575.16015625,14138.2900390625,28941600.0,57700300.0,1980080400.0,4433140000.0
2021-06-23,339.48419189453125,400.531982421875,28817.0703125,14271.73046875,347.739990234375,422.6000061035156,28817.0703125,14271.73046875,348.9200134277344,424.04998779296875,28893.7890625,14317.66015625,346.8800048828125,422.510009765625,28406.609375,14246.2998046875,347.510009765625,423.19000244140625,28468.240234375,14263.3798828125,27188500.0,49445400.0,2293387200.0,4417470000.0
2021-06-24,341.5831604003906,402.90142822265625,28882.4609375,14369.7099609375,349.8900146484375,425.1000061035156,28882.4609375,14369.7099609375,351.4599914550781,425.54998779296875,28993.369140625,14414.4599609375,349.1700134277344,424.6199951171875,28782.33984375,14333.7001953125,349.7300109863281,424.8900146484375,28865.4609375,14357.26953125,32581600.0,45110300.0,1723216500.0,4324620000.0
2021-06-25,341.1632995605469,404.3326110839844,29288.220703125,14360.3896484375,349.4599914550781,426.6099853515625,29288.220703125,14360.3896484375,350.7200012207031,427.0899963378906,29305.169921875,14409.080078125,348.8399963378906,425.54998779296875,28971.599609375,14337.650390625,350.4700012207031,425.8999938964844,29002.669921875,14400.8095703125,28682800.0,58129500.0,2149434300.0,7468090000.0
2021-06-28,345.3123779296875,405.14764404296875,29268.30078125,14500.509765625,353.7099914550781,427.4700012207031,29268.30078125,14500.509765625,353.8500061035156,427.6499938964844,29394.689453125,14505.1904296875,350.7200012207031,425.8900146484375,29209.4296875,14417.2001953125,350.7799987792969,427.1700134277344,29366.490234375,14417.8095703125,39130300.0,53159600.0,1512611100.0,4283000000.0
2021-06-29,346.56201171875,405.36572265625,28994.099609375,14528.330078125,354.989990234375,427.70001220703125,28994.099609375,14528.330078125,355.0199890136719,428.55999755859375,29291.890625,14535.9697265625,352.6700134277344,427.1300048828125,28924.609375,14471.3798828125,353.5299987792969,427.8800048828125,29291.890625,14509.1904296875,29426000.0,35970500.0,2356507100.0,4901300000.0
2021-06-30,346.0153503417969,405.7069091796875,28827.94921875,14503.9501953125,354.42999267578125,428.05999755859375,28827.94921875,14503.9501953125,355.2300109863281,428.7799987792969,29146.279296875,14526.8095703125,353.8299865722656,427.17999267578125,28827.69921875,14478.0595703125,354.8299865722656,427.2099914550781,29107.900390625,14509.849609375,32724000.0,64827900.0,2051503700.0,5293810000.0
2021-07-01,346.1520080566406,407.9530944824219,,14522.3798828125,354.57000732421875,430.42999267578125,,14522.3798828125,355.0899963378906,430.6000061035156,,14533.5498046875,352.67999267578125,428.79998779296875,,14439.400390625,354.07000732421875,428.8699951171875,,14493.6904296875,29290000.0,53441000.0,,4410470000.0
2021-07-02,350.12542724609375,411.0712890625,28310.419921875,14639.330078125,358.6400146484375,433.7200012207031,28310.419921875,14639.330078125,358.9700012207031,434.1000061035156,28859.01953125,14649.1103515625,356.2799987792969,430.5199890136719,28231.73046875,14555.33984375,356.5199890136719,431.6700134277344,28859.01953125,14582.98046875,32727200.0,57697700.0,2816172700.0,3751420000.0
2021-07-05,,,28143.5,,,,28143.5,,,,28338.7890625,,,,28042.7109375,,,,28098.91015625,,,,1827212600.0,
2021-07-06,351.6385498046875,410.3225402832031,28072.859375,14663.6396484375,360.19000244140625,432.92999267578125,28072.859375,14663.6396484375,360.4800109863281,434.010009765625,28151.349609375,14687.0,356.489990234375,430.010009765625,27904.529296875,14529.7998046875,359.260009765625,433.7799987792969,28136.630859375,14661.5498046875,38842400.0,68710400.0,1904176200.0,4489540000.0
2021-07-07,352.38055419921875,411.7726745605469,27960.619140625,14665.0595703125,360.95001220703125,434.4599914550781,27960.619140625,14665.0595703125,362.760009765625,434.760009765625,27969.41015625,14755.330078125,358.94000244140625,431.510009765625,27703.41015625,14580.7900390625,362.45001220703125,433.6600036621094,27777.810546875,14753.41015625,35265200.0,63549500.0,2040702300.0,4605630000.0
2021-07-08,350.25225830078125,408.4175109863281,27153.130859375,14559.7802734375,358.7699890136719,430.9200134277344,27153.130859375,14559.7802734375,359.6499938964844,431.7300109863281,27921.060546875,14610.0595703125,354.4200134277344,427.5199890136719,27110.619140625,14371.58984375,355.739990234375,428.7799987792969,27881.5,14409.2001953125,50890000.0,97595200.0,2948605700.0,4575010000.0
2021-07-09,352.4390563964844,412.77728271484375,27344.5390625,14701.919921875,361.010009765625,435.5199890136719,27344.5390625,14701.919921875,361.5,435.8399963378906,27450.7890625,14710.2001953125,357.57000732421875,430.7099914550781,26861.869140625,14552.259765625,358.1700134277344,432.5299987792969,27131.5703125,14578.4296875,35184500.0,76238600.0,2499976900.0,3826500000.0
2021-07-12,353.81561279296875,414.2558288574219,27515.240234375,14733.240234375,362.4200134277344,437.0799865722656,27515.240234375,14733.240234375,362.8900146484375,437.3500061035156,27741.189453125,14761.080078125,360.8299865722656,434.9700012207031,27420.349609375,14672.6298828125,362.45001220703125,435.42999267578125,27672.69921875,14743.8603515625,25717700.0,52889600.0,2054164700.0,3897090000.0
2021-07-13,353.81561279296875,412.8436584472656,27963.41015625,14677.650390625,362.4200134277344,435.5899963378906,27963.41015625,14677.650390625,365.4700012207031,437.8399963378906,28052.3203125,14803.6796875,361.5400085449219,435.30999755859375,27612.689453125,14660.1904296875,362.0299987792969,436.239990234375,27694.029296875,14715.1298828125,39723000.0,52911300.0,1995588400.0,4583460000.0
2021-07-14,354.4502258300781,413.4596862792969,27787.4609375,14644.9501953125,363.07000732421875,436.239990234375,27787.4609375,14644.9501953125,365.489990234375,437.9200134277344,27965.390625,14790.5498046875,362.2200012207031,434.9100036621094,27708.7109375,14632.9501953125,364.8299865722656,437.3999938964844,27965.390625,14780.900390625,35336400.0,64130400.0,1865663700.0,4496220000.0
2021-07-15,351.9607849121094,412.0475158691406,27996.26953125,14543.1298828125,360.5199890136719,434.75,27996.26953125,14543.1298828125,363.19000244140625,435.5299987792969,28181.2109375,14650.3701171875,358.4599914550781,432.7200012207031,27741.08984375,14451.7998046875,362.9800109863281,434.80999755859375,27801.400390625,14635.7802734375,53391600.0,55126400.0,2081493200.0,4512550000.0
2021-07-16,349.1100769042969,408.8155517578125,28004.6796875,14427.240234375,357.6000061035156,431.3399963378906,28004.6796875,14427.240234375,362.4100036621094,436.05999755859375,28218.529296875,14623.01953125,357.239990234375,430.9200134277344,27878.529296875,14413.3203125,361.3999938964844,436.010009765625,27972.560546875,14597.509765625,47262000.0,75874700.0,1968819100.0,4069530000.0
2021-07-19,346.24969482421875,402.77825927734375,27489.779296875,14274.98046875,354.6700134277344,424.9700012207031,27489.779296875,14274.98046875,355.17999267578125,431.4100036621094,27786.5390625,14313.599609375,352.0400085449219,421.9700012207031,27397.2890625,14178.66015625,354.04998779296875,426.19000244140625,27786.5390625,14235.98046875,64404600.0,147987000.0,1874176200.0,4537130000.0
2021-07-20,350.2718200683594,408.5501708984375,27259.25,14498.8798828125,358.7900085449219,431.05999755859375,27259.25,14498.8798828125,360.2799987792969,432.4200134277344,27532.859375,14555.75,353.79998779296875,424.8299865722656,27121.490234375,14271.23046875,355.6300048828125,425.67999267578125,27395.830078125,14330.4599609375,42183700.0,99608200.0,2263380800.0,4652450000.0
2021-07-21,352.9760437011719,411.8579406738281,27224.580078125,14631.9501953125,361.55999755859375,434.54998779296875,27224.580078125,14631.9501953125,361.55999755859375,434.70001220703125,27371.5,14633.1396484375,358.1199951171875,431.010009765625,26971.029296875,14498.650390625,358.3500061035156,432.3399963378906,27339.220703125,14508.75,30259900.0,64724400.0,1672533000.0,4098520000.0
2021-07-22,355.3092956542969,412.72039794921875,27723.83984375,14684.599609375,363.95001220703125,435.4599914550781,27723.83984375,14684.599609375,363.9599914550781,435.7200012207031,27759.7109375,14694.1904296875,361.7699890136719,433.69000244140625,27455.4296875,14617.8701171875,361.7699890136719,434.739990234375,27464.279296875,14652.7197265625,30252200.0,47878500.0,1807199700.0,3597540000.0
2021-07-23,359.4583740234375,416.9665222167969,27321.98046875,14836.990234375,368.20001220703125,439.94000244140625,27321.98046875,14836.990234375,368.489990234375,440.29998779296875,27740.94921875,14846.0595703125,363.9200134277344,436.7900085449219,27222.0390625,14698.76953125,365.30999755859375,437.5199890136719,27740.94921875,14753.0595703125,31960800.0,63766600.0,1182745200.0,3997250000.0
2021-07-26,359.7414855957031,417.9901123046875,26192.3203125,14840.7099609375,368.489990234375,441.0199890136719,26192.3203125,14840.7099609375,368.8900146484375,441.0299987792969,26878.75,14863.650390625,366.6000061035156,439.260009765625,26177.400390625,14790.490234375,367.489990234375,439.30999755859375,26825.73046875,14821.0302734375,28438100.0,43719200.0,2695215700.0,4437090000.0
2021-07-27,355.7778625488281,416.0850830078125,25086.4296875,14660.580078125,364.42999267578125,439.010009765625,25086.4296875,14660.580078125,368.2200012207031,439.94000244140625,26323.609375,14811.080078125,360.1600036621094,435.989990234375,24748.83984375,14503.759765625,368.2200012207031,439.9100036621094,26011.509765625,14807.9501953125,57933100.0,67397100.0,4657383800.0,4329230000.0
2021-07-28,357.1446228027344,415.9144287109375,25473.880859375,14762.580078125,365.8299865722656,438.8299865722656,25473.880859375,14762.580078125,367.45001220703125,440.29998779296875,25520.75,14798.8798828125,363.239990234375,437.30999755859375,24848.4296875,14645.6298828125,365.6000061035156,439.67999267578125,25356.740234375,14715.66015625,42066200.0,52472400.0,3391837700.0,4268210000.0
2021-07-29,357.7792053222656,417.6394348144531,26315.3203125,14778.259765625,366.4800109863281,440.6499938964844,26315.3203125,14778.259765625,367.67999267578125,441.79998779296875,26335.359375,14833.740234375,365.25,439.80999755859375,25857.419921875,14761.3798828125,365.25,439.82000732421875,26221.359375,14771.169921875,25672500.0,47435300.0,3272154400.0,3928640000.0
2021-07-30,355.9146728515625,415.6111755371094,25961.029296875,14672.6796875,364.57000732421875,438.510009765625,25961.029296875,14672.6796875,365.1700134277344,440.05999755859375,26151.0,14728.7802734375,362.4100036621094,437.7699890136719,25636.890625,14615.849609375,362.44000244140625,437.9100036621094,26042.83984375,14615.849609375,36484600.0,68951200.0,2425058800.0,3645050000.0
2021-08-02,355.9438781738281,414.7392272949219,26235.80078125,14681.0703125,364.6000061035156,437.5899963378906,26235.80078125,14681.0703125,366.8800048828125,440.92999267578125,26300.55078125,14770.41015625,363.8699951171875,437.2099914550781,25743.08984375,14665.669921875,366.2799987792969,440.3399963378906,26054.810546875,14758.599609375,27334100.0,58783300.0,1768640300.0,3746130000.0
2021-08-03,358.10137939453125,418.1133117675781,26194.8203125,14761.2900390625,366.80999755859375,441.1499938964844,26194.8203125,14761.2900390625,366.92999267578125,441.2799987792969,26289.060546875,14762.599609375,362.0,436.1000061035156,25774.619140625,14584.08984375,365.2799987792969,438.44000244140625,26289.060546875,14713.990234375,35558500.0,58053900.0,2010033900.0,4141370000.0
2021-08-04,358.6187744140625,416.0566101074219,26426.55078125,14780.5302734375,367.3399963378906,438.9800109863281,26426.55078125,14780.5302734375,368.32000732421875,441.1199951171875,26650.8203125,14812.3701171875,365.6300048828125,438.7300109863281,26009.830078125,14734.1201171875,366.7699890136719,439.7799987792969,26161.830078125,14747.2099609375,29602200.0,46732200.0,1776527400.0,4337330000.0
2021-08-05,360.8935241699219,418.69146728515625,26204.689453125,14895.1201171875,369.6700134277344,441.760009765625,26204.689453125,14895.1201171875,369.9100036621094,441.8500061035156,26569.369140625,14896.4697265625,367.45001220703125,439.8800048828125,26126.369140625,14776.0302734375,368.17999267578125,440.2200012207031,26390.009765625,14794.080078125,21443900.0,38969700.0,1695648000.0,4107300000.0
2021-08-06,359.31201171875,419.38336181640625,26179.400390625,14835.759765625,368.04998779296875,442.489990234375,26179.400390625,14835.759765625,369.3699951171875,442.94000244140625,26276.869140625,14890.1796875,366.9100036621094,441.79998779296875,26002.41015625,14788.58984375,368.3699951171875,442.1000061035156,26262.970703125,14864.2197265625,33332100.0,46930000.0,1559626600.0,4173090000.0
2021-08-09,359.9757995605469,419.0421447753906,26283.400390625,14860.1796875,368.7300109863281,442.1300048828125,26283.400390625,14860.1796875,369.2699890136719,442.79998779296875,26527.240234375,14883.8095703125,367.3900146484375,441.30999755859375,25920.849609375,14802.6904296875,368.5199890136719,442.4599914550781,25969.23046875,14855.759765625,25960200.0,41222600.0,1585113300.0,4111640000.0
2021-08-10,358.1307373046875,419.56341552734375,26605.619140625,14788.08984375,366.8399963378906,442.67999267578125,26605.619140625,14788.08984375,369.55999755859375,443.44000244140625,26610.94921875,14894.6103515625,365.6199951171875,441.8800048828125,26138.869140625,14754.48046875,369.260009765625,442.6099853515625,26456.609375,14887.75,35130800.0,43339300.0,1735296200.0,3991770000.0
2021-08-11,357.5156555175781,420.6059265136719,26660.16015625,14765.1396484375,366.2099914550781,443.7799987792969,26660.16015625,14765.1396484375,368.6499938964844,443.8800048828125,26822.470703125,14842.5,364.8399963378906,442.6199951171875,26454.44921875,14692.41015625,368.1400146484375,443.82000732421875,26491.740234375,14834.3798828125,34249800.0,44034300.0,2414411900.0,4002340000.0
2021-08-12,358.80426025390625,421.86651611328125,26517.8203125,14816.259765625,367.5299987792969,445.1099853515625,26517.8203125,14816.259765625,367.8999938964844,445.260009765625,26713.240234375,14824.3095703125,364.29998779296875,442.6600036621094,26385.44921875,14698.9404296875,365.69000244140625,443.6199951171875,26623.76953125,14751.3603515625,25969200.0,38909400.0,1655017900.0,4049000000.0
2021-08-13,360.063720703125,422.6341857910156,26391.619140625,14822.900390625,368.82000732421875,445.9200134277344,26391.619140625,14822.900390625,369.1600036621094,445.94000244140625,26521.94921875,14850.6103515625,367.3800048828125,445.07000732421875,26200.240234375,14797.2197265625,367.8900146484375,445.5899963378906,26296.189453125,14825.0703125,19336200.0,39470300.0,1336188100.0,4061070000.0
2021-08-16,360.2199401855469,423.6294250488281,26181.4609375,14793.759765625,368.9800109863281,446.9700012207031,26181.4609375,14793.759765625,369.0199890136719,447.1099853515625,26449.7109375,14794.6796875,363.70001220703125,442.8699951171875,26046.900390625,14610.01953125,367.6700134277344,444.5299987792969,26365.189453125,14771.5302734375,34856900.0,73740000.0,1648288100.0,3973920000.0
2021-08-17,357.04705810546875,420.8524169921875,25745.869140625,14656.1796875,365.7300109863281,444.0400085449219,25745.869140625,14656.1796875,367.1499938964844,444.9599914550781,26258.7890625,14716.9501953125,363.2300109863281,440.8500061035156,25615.380859375,14550.8798828125,366.1499938964844,444.239990234375,26137.900390625,14670.5595703125,44793900.0,92673900.0,2291305400.0,4168880000.0
2021-08-18,353.6106262207031,416.24615478515625,25867.009765625,14525.91015625,362.2099914550781,439.17999267578125,25867.009765625,14525.91015625,366.6199951171875,444.6300048828125,26025.140625,14697.25,361.8699951171875,438.9200134277344,25708.94921875,14516.2998046875,365.17999267578125,442.9599914550781,25800.029296875,14636.240234375,38541900.0,89351900.0,1756860900.0,3841840000.0
2021-08-19,355.3190612792969,416.8906555175781,25316.330078125,14541.7900390625,363.9599914550781,439.8599853515625,25316.330078125,14541.7900390625,365.67999267578125,441.1400146484375,25832.919921875,14610.759765625,359.9599914550781,436.1199951171875,25183.669921875,14423.16015625,360.2200012207031,436.2699890136719,25787.83984375,14423.16015625,48499400.0,92812200.0,2312886900.0,4191490000.0
2021-08-20,358.9996032714844,420.2079162597656,24849.720703125,14714.66015625,367.7300109863281,443.3599853515625,24849.720703125,14714.66015625,368.1400146484375,443.7099914550781,25244.75,14722.16015625,364.739990234375,439.7099914550781,24581.599609375,14571.5302734375,365.05999755859375,440.2300109863281,25241.3203125,14571.5302734375,39486000.0,72008700.0,2855825700.0,3886340000.0
2021-08-23,364.3689880371094,423.9043273925781,25109.58984375,14942.650390625,373.2300109863281,447.260009765625,25109.58984375,14942.650390625,373.94000244140625,448.2300109863281,25458.330078125,14963.4697265625,368.7900085449219,443.44000244140625,25036.990234375,14776.98046875,368.79998779296875,445.1600036621094,25169.44921875,14776.98046875,34034700.0,54973000.0,2184980400.0,3906780000.0
2021-08-24,365.48187255859375,424.5771789550781,25727.919921875,15019.7998046875,374.3699951171875,447.9700012207031,25727.919921875,15019.7998046875,374.989990234375,448.5400085449219,25727.919921875,15034.8896484375,373.3599853515625,447.4200134277344,25361.75,14965.5400390625,373.8399963378906,447.9700012207031,25428.6796875,14978.1396484375,21732900.0,38744700.0,2052904800.0,3809750000.0
2021-08-25,365.9017028808594,425.4680480957031,25693.94921875,15041.8603515625,374.79998779296875,448.9100036621094,25693.94921875,15041.8603515625,375.3900146484375,449.4599914550781,25982.640625,15059.4296875,373.8599853515625,447.7699890136719,25548.470703125,15011.580078125,374.6300048828125,448.1700134277344,25930.05078125,15039.0302734375,20441900.0,40529700.0,1716375300.0,3654150000.0
2021-08-26,363.5782470703125,422.9564208984375,25415.689453125,14945.8095703125,372.4200134277344,446.260009765625,25415.689453125,14945.8095703125,374.6199951171875,448.8599853515625,25706.619140625,15059.6298828125,371.9700012207031,446.1600036621094,25255.830078125,14939.5595703125,373.9200134277344,448.6099853515625,25673.779296875,15025.169921875,29133300.0,57829600.0,1834106600.0,3630900000.0
2021-08-27,367.11224365234375,426.7381286621094,25407.890625,15129.5,376.0400085449219,450.25,25407.890625,15129.5,376.55999755859375,450.6499938964844,25641.330078125,15144.48046875,372.57000732421875,447.05999755859375,25304.619140625,14966.51953125,373.07000732421875,447.1199951171875,25337.55078125,14969.76953125,27104700.0,77235100.0,1528046000.0,4048610000.0
2021-08-30,371.2320861816406,428.6147766113281,25539.5390625,15265.8896484375,380.260009765625,452.2300109863281,25539.5390625,15265.8896484375,380.760009765625,453.07000732421875,25583.58984375,15288.080078125,376.8299865722656,450.7099914550781,25219.80078125,15165.1201171875,376.8500061035156,450.9700012207031,25406.490234375,15165.9404296875,27295700.0,48357400.0,1995641000.0,4061760000.0
2021-08-31,370.9294738769531,427.9797058105469,25878.990234375,15259.240234375,379.95001220703125,451.55999755859375,25878.990234375,15259.240234375,380.5799865722656,452.489990234375,25878.990234375,15278.9599609375,378.3599853515625,450.9200134277344,25110.720703125,15202.669921875,380.510009765625,452.1300048828125,25524.23046875,15262.8798828125,29628200.0,59300200.0,2918149900.0,4188020000.0
2021-09-01,371.54443359375,428.2071838378906,26028.2890625,15309.3798828125,380.5799865722656,451.79998779296875,26028.2890625,15309.3798828125,382.7099914550781,453.1099853515625,26101.94921875,15379.5,380.3699951171875,451.54998779296875,25694.109375,15302.1103515625,381.0400085449219,452.55999755859375,25871.8203125,15308.98046875,28138300.0,48721400.0,2181283600.0,4271690000.0
2021-09-02,371.36871337890625,429.5245666503906,26090.4296875,15331.1796875,380.3999938964844,453.19000244140625,26090.4296875,15331.1796875,382.30999755859375,454.04998779296875,26359.310546875,15380.0703125,379.1499938964844,451.9100036621094,25967.98046875,15285.349609375,381.9700012207031,453.32000732421875,26203.51953125,15358.4697265625,25453400.0,42501000.0,2024344100.0,4050510000.0
2021-09-03,372.5110168457031,429.4203186035156,25901.990234375,15363.51953125,381.57000732421875,453.0799865722656,25901.990234375,15363.51953125,381.9800109863281,453.6300048828125,26052.810546875,15375.5595703125,379.20001220703125,451.54998779296875,25811.76953125,15283.669921875,379.2200012207031,451.9800109863281,26022.669921875,15313.41015625,24605400.0,47170500.0,2549365400.0,3706990000.0
2021-09-06,,,26163.630859375,,,,26163.630859375,,,,26176.4296875,,,,25827.169921875,,,,25827.169921875,,,,1912471300.0,
2021-09-07,373.0381774902344,427.88494873046875,26353.630859375,15374.330078125,382.1099853515625,451.4599914550781,26353.630859375,15374.330078125,382.7799987792969,452.80999755859375,26458.880859375,15403.4404296875,380.489990234375,450.739990234375,26135.400390625,15343.2802734375,381.67999267578125,452.7099914550781,26207.220703125,15375.98046875,23970200.0,51671500.0,1842232900.0,4014250000.0
2021-09-08,371.7397155761719,427.3636474609375,26320.9296875,15286.6396484375,380.7799987792969,450.9100036621094,26320.9296875,15286.6396484375,381.92999267578125,451.6700134277344,26560.0390625,15360.349609375,378.45001220703125,448.8599853515625,26164.7890625,15206.6103515625,381.92999267578125,450.8900146484375,26396.109375,15360.349609375,32949200.0,56181900.0,1861322900.0,4131560000.0
2021-09-09,370.4608459472656,425.53436279296875,25716.0,15248.25,379.4700012207031,448.9800109863281,25716.0,15248.25,382.1499938964844,452.57000732421875,26125.08984375,15352.3798828125,379.2200012207031,448.7200012207031,25624.51953125,15245.169921875,381.010009765625,450.70001220703125,26076.9296875,15296.0595703125,29399000.0,57970400.0,2090788600.0,4031140000.0
2021-09-10,367.64923095703125,422.1793212890625,26205.91015625,15115.490234375,376.5899963378906,445.44000244140625,26205.91015625,15115.490234375,381.9700012207031,451.489990234375,26205.91015625,15349.4697265625,376.25,445.30999755859375,25870.7109375,15111.3095703125,381.2300109863281,451.0400085449219,25870.7109375,15332.919921875,40249400.0,89948200.0,2001317000.0,4587150000.0
2021-09-13,367.39532470703125,423.2597351074219,25813.810546875,15105.580078125,376.3299865722656,446.5799865722656,25813.810546875,15105.580078125,379.42999267578125,448.9200134277344,25886.900390625,15215.4404296875,374.2200012207031,444.1099853515625,25570.83984375,15030.849609375,378.989990234375,448.6400146484375,25885.30078125,15211.4296875,48741800.0,83738600.0,2315555200.0,4723370000.0
2021-09-14,366.35076904296875,420.9755859375,25502.23046875,15037.759765625,375.260009765625,444.1700134277344,25502.23046875,15037.759765625,378.6099853515625,448.3399963378906,25900.6796875,15181.1904296875,374.2799987792969,443.2200012207031,25377.830078125,15008.2998046875,377.8599853515625,448.1199951171875,25827.69921875,15168.4501953125,41826600.0,78197100.0,2398954000.0,4593140000.0
2021-09-15,369.0744934082031,424.49188232421875,25033.2109375,15161.5302734375,378.04998779296875,447.8800048828125,25033.2109375,15161.5302734375,378.4100036621094,448.4100036621094,25411.91015625,15174.3798828125,373.3699951171875,443.44000244140625,24990.939453125,14984.6796875,375.7300109863281,444.6199951171875,25310.029296875,15071.33984375,34097900.0,78792200.0,2420861000.0,4465140000.0
2021-09-16,369.32843017578125,423.81903076171875,24667.849609375,15181.919921875,378.30999755859375,447.1700134277344,24667.849609375,15181.919921875,378.8999938964844,448.3599853515625,25045.55078125,15205.5,374.70001220703125,444.0199890136719,24505.2109375,15047.1396484375,376.67999267578125,447.32000732421875,25042.029296875,15120.08984375,35193100.0,77786700.0,2499818200.0,3701500000.0
2021-09-17,364.9547119140625,419.6904602050781,24920.759765625,15043.9697265625,373.8299865722656,441.3999938964844,24920.759765625,15043.9697265625,377.8699951171875,445.3699951171875,24920.759765625,15166.5595703125,372.760009765625,441.0199890136719,24424.740234375,14998.73046875,377.82000732421875,444.9200134277344,24589.169921875,15163.3603515625,60912300.0,118425000.0,3102312100.0,6709540000.0
2021-09-20,357.4136047363281,412.6925048828125,24099.140625,14713.900390625,365.70001220703125,434.0400085449219,24099.140625,14713.900390625,369.25,436.55999755859375,24640.4296875,14841.8203125,360.92999267578125,428.8599853515625,23871.83984375,14530.0703125,367.4599914550781,434.8800048828125,24640.4296875,14758.1396484375,76203200.0,166445500.0,2651590600.0,4879490000.0
2021-09-21,357.8533935546875,412.3027038574219,24221.5390625,14746.400390625,366.1499938964844,433.6300048828125,24221.5390625,14746.400390625,368.80999755859375,437.9100036621094,24284.869140625,14847.0302734375,364.989990234375,433.07000732421875,23771.4609375,14696.4697265625,367.5799865722656,436.5299987792969,23867.16015625,14803.3603515625,41927500.0,92526100.0,2079740100.0,4083010000.0
2021-09-22,361.1959228515625,416.3245544433594,,14896.849609375,369.57000732421875,437.8599853515625,,14896.849609375,371.07000732421875,440.0299987792969,,14950.1201171875,365.9599914550781,433.75,,14767.009765625,367.0899963378906,436.04998779296875,,14800.58984375,46972900.0,102350100.0,,4252490000.0
2021-09-23,364.52862548828125,421.3829650878906,24510.98046875,15052.240234375,372.9800109863281,443.17999267578125,24510.98046875,15052.240234375,374.0400085449219,444.8900146484375,24827.4609375,15085.4404296875,370.1000061035156,439.6000061035156,24313.6796875,14932.509765625,370.760009765625,439.8500061035156,24614.140625,14960.0,44652000.0,76396000.0,2711912400.0,4196130000.0
2021-09-24,364.87066650390625,422.0770568847656,24192.16015625,15047.7001953125,373.3299865722656,443.9100036621094,24192.16015625,15047.7001953125,373.760009765625,444.6700134277344,24636.640625,15067.5595703125,370.2699890136719,441.2099914550781,24095.7890625,14946.5703125,370.6499938964844,441.44000244140625,24487.240234375,14961.6103515625,36056800.0,62094800.0,2014445100.0,3992150000.0
2021-09-27,361.95819091796875,420.86956787109375,24208.779296875,14969.9697265625,370.3500061035156,442.6400146484375,24208.779296875,14969.9697265625,371.25,444.04998779296875,24509.0,15003.16015625,367.7300109863281,441.8999938964844,24131.419921875,14864.9599609375,370.20001220703125,442.80999755859375,24131.419921875,14954.1796875,43338100.0,61371100.0,2323611100.0,4650790000.0
