Ticker,Adj Close,Close,Date,High,Low,Open,Volume
SPY,299.02520751953125,323.5,2020-01-27,325.1199951171875,322.6600036621094,323.0299987792969,84062500.0
QQQ,214.44863891601562,221.4499969482422,2020-01-28,221.9600067138672,219.05999755859375,219.63999938964844,26731900.0
SPY,302.1586608886719,326.8900146484375,2020-01-28,327.8500061035156,323.6000061035156,325.05999755859375,63834000.0
QQQ,214.7972412109375,221.80999755859375,2020-01-29,222.92999267578125,220.8300018310547,222.67999267578125,28924500.0
SPY,301.90911865234375,326.6199951171875,2020-01-29,328.6300048828125,326.3999938964844,328.3800048828125,53888900.0
^HSI,27160.630859375,27160.630859375,2020-01-29,27333.30078125,27101.5390625,27101.5390625,2203836100.0
QQQ,215.56227111816406,222.60000610351562,2020-01-30,222.6999969482422,219.69000244140625,220.3800048828125,39568100.0
SPY,302.8890075683594,327.67999267578125,2020-01-30,327.9100036621094,323.5400085449219,324.3599853515625,75491800.0
^HSI,26449.130859375,26449.130859375,2020-01-30,27134.55078125,26330.05078125,27030.609375,2223567800.0
QQQ,212.14390563964844,219.07000732421875,2020-01-31,223.55999755859375,218.2899932861328,223.52999877929688,52015800.0
SPY,297.3891296386719,321.7300109863281,2020-01-31,327.1700134277344,320.7300109863281,327.0,113845600.0
^HSI,26312.630859375,26312.630859375,2020-01-31,26818.83984375,26295.490234375,26757.609375,1874255200.0
QQQ,215.3492431640625,222.3800048828125,2020-02-03,222.88999938964844,219.99000549316406,220.13999938964844,25408600.0
SPY,299.59832763671875,324.1199951171875,2020-02-03,326.1600036621094,323.2200012207031,323.3500061035156,69083000.0
^HSI,26356.98046875,26356.98046875,2020-02-03,26512.580078125,26145.58984375,26189.609375,2421482700.0
QQQ,220.27835083007812,227.47000122070312,2020-02-04,227.86000061035156,224.64999389648438,225.4199981689453,30691200.0
SPY,304.1645202636719,329.05999755859375,2020-02-04,330.010009765625,327.7200012207031,328.07000732421875,62573200.0
^HSI,26675.98046875,26675.98046875,2020-02-04,26730.259765625,26491.66015625,26491.66015625,2500238100.0
QQQ,221.0045928955078,228.22000122070312,2020-02-05,230.25,226.85000610351562,230.2100067138672,38534800.0
SPY,307.677001953125,332.8599853515625,2020-02-05,333.0899963378906,330.6700134277344,332.2699890136719,65951100.0
^HSI,26786.740234375,26786.740234375,2020-02-05,26926.119140625,26641.919921875,26869.3203125,2498930800.0
QQQ,222.91232299804688,230.19000244140625,2020-02-06,230.25,227.97999572753906,228.7899932861328,22467100.0
SPY,308.71240234375,333.9800109863281,2020-02-06,334.19000244140625,332.79998779296875,333.9100036621094,50359700.0
^HSI,27493.69921875,27493.69921875,2020-02-06,27608.220703125,27029.490234375,27174.529296875,2249533900.0
QQQ,221.95361328125,229.1999969482422,2020-02-07,230.44000244140625,228.5399932861328,229.16000366210938,25884900.0
SPY,307.0670471191406,332.20001220703125,2020-02-07,333.989990234375,331.6000061035156,332.82000732421875,64139400.0
^HSI,27404.26953125,27404.26953125,2020-02-07,27410.580078125,27224.119140625,27356.279296875,1464514700.0
QQQ,224.63607788085938,231.97000122070312,2020-02-10,231.97999572753906,228.3800048828125,228.44000244140625,21478900.0
SPY,309.359375,334.67999267578125,2020-02-10,334.75,331.19000244140625,331.2300109863281,42070000.0
^HSI,27241.33984375,27241.33984375,2020-02-10,27314.640625,27044.880859375,27092.150390625,1612017900.0
QQQ,224.67477416992188,232.00999450683594,2020-02-11,234.02000427246094,231.39999389648438,233.25,30198000.0
SPY,309.8954772949219,335.260009765625,2020-02-11,337.0199890136719,334.67999267578125,336.1600036621094,54864500.0
^HSI,27583.880859375,27583.880859375,2020-02-11,27674.810546875,27436.990234375,27514.25,1868625400.0
QQQ,226.8633575439453,234.27000427246094,2020-02-12,234.3800048828125,232.8000030517578,233.3800048828125,24471300.0
SPY,311.8920593261719,337.4200134277344,2020-02-12,337.6499938964844,336.42999267578125,336.8299865722656,43992700.0
^HSI,27823.66015625,27823.66015625,2020-02-12,27892.48046875,27614.830078125,27717.220703125,1796561200.0
QQQ,226.5727996826172,233.97000122070312,2020-02-13,234.92999267578125,232.36000061035156,232.63999938964844,22773200.0
SPY,311.5593566894531,337.05999755859375,2020-02-13,338.1199951171875,335.55999755859375,335.8599853515625,54501900.0
^HSI,27730.0,27730.0,2020-02-13,27953.650390625,27695.599609375,27953.650390625,1617010200.0
QQQ,227.22166442871094,234.63999938964844,2020-02-14,234.86000061035156,233.5500030517578,234.33999633789062,23438500.0
SPY,312.0584411621094,337.6000061035156,2020-02-14,337.7300109863281,336.20001220703125,337.510009765625,64582200.0
^HSI,27815.599609375,27815.599609375,2020-02-14,27960.66015625,27695.58984375,27698.560546875,1445335900.0
^HSI,27959.599609375,27959.599609375,2020-02-17,28055.580078125,27766.7109375,27766.7109375,1412999200.0
QQQ,227.3087615966797,234.72999572753906,2020-02-18,235.1699981689453,233.25,233.5,24394500.0
SPY,311.25433349609375,336.7300109863281,2020-02-18,337.6700134277344,335.2099914550781,336.510009765625,57226200.0
^HSI,27530.19921875,27530.19921875,2020-02-18,27771.30078125,27496.25,27766.5,1592221400.0
QQQ,229.48764038085938,236.97999572753906,2020-02-19,237.47000122070312,235.85000610351562,236.1300048828125,22230500.0
SPY,312.74249267578125,338.3399963378906,2020-02-19,339.0799865722656,337.4800109863281,337.7900085449219,48814700.0
^HSI,27655.810546875,27655.810546875,2020-02-19,27697.4609375,27448.599609375,27486.4609375,1471538100.0
QQQ,227.35719299316406,234.77999877929688,2020-02-20,236.9499969482422,231.8800048828125,236.4600067138672,42604000.0
SPY,311.4576721191406,336.95001220703125,2020-02-20,338.6400146484375,333.67999267578125,337.739990234375,74163400.0
^HSI,27609.16015625,27609.16015625,2020-02-20,27767.279296875,27383.130859375,27767.279296875,1582073100.0
QQQ,222.98983764648438,230.27000427246094,2020-02-21,234.00999450683594,229.32000732421875,233.61000061035156,66017200.0
SPY,308.2502136230469,333.4800109863281,2020-02-21,335.80999755859375,332.5799865722656,335.4700012207031,113788200.0
^HSI,27308.810546875,27308.810546875,2020-02-21,27484.529296875,27264.779296875,27450.4609375,1773613400.0
QQQ,214.3905487060547,221.38999938964844,2020-02-24,224.25,220.25999450683594,221.67999267578125,84522600.0
SPY,298.02703857421875,322.4200134277344,2020-02-24,333.55999755859375,321.239990234375,323.1400146484375,161088400.0
^HSI,26820.880859375,26820.880859375,2020-02-24,27105.349609375,26813.220703125,27105.349609375,2044657000.0
QQQ,208.5609130859375,215.3699951171875,2020-02-25,223.99000549316406,214.74000549316406,223.25,97743000.0
SPY,288.9960632324219,312.6499938964844,2020-02-25,324.6099853515625,311.69000244140625,323.94000244140625,218913200.0
^HSI,26893.23046875,26893.23046875,2020-02-25,26914.05078125,26667.0390625,26722.390625,1924042900.0
QQQ,209.63575744628906,216.47999572753906,2020-02-26,220.27999877929688,214.89999389648438,216.7100067138672,79537700.0
SPY,287.9330749511719,311.5,2020-02-26,318.1099853515625,310.70001220703125,314.17999267578125,194773800.0
^HSI,26696.490234375,26696.490234375,2020-02-26,26776.060546875,26479.900390625,26479.900390625,2040000000.0
QQQ,199.13845825195312,205.63999938964844,2020-02-27,216.4199981689453,205.5,210.89999389648438,121822600.0
SPY,275.0014953613281,297.510009765625,2020-02-27,311.55999755859375,297.510009765625,305.4599914550781,284353500.0
^HSI,26778.619140625,26778.619140625,2020-02-27,26849.5703125,26419.970703125,26529.169921875,2110369700.0
QQQ,199.29342651367188,205.8000030517578,2020-02-28,207.1699981689453,198.1699981689453,198.63999938964844,148173700.0
SPY,273.84613037109375,296.260009765625,2020-02-28,297.8900146484375,285.5400085449219,288.70001220703125,384975800.0
^HSI,26129.9296875,26129.9296875,2020-02-28,26313.55078125,25989.41015625,26249.060546875,3191426200.0
QQQ,209.57766723632812,216.4199981689453,2020-03-02,216.57000732421875,205.94000244140625,208.8800048828125,112933900.0
SPY,285.7054748535156,309.0899963378906,2020-03-02,309.1600036621094,294.4599914550781,298.2099914550781,238703600.0
^HSI,26291.6796875,26291.6796875,2020-03-02,26375.91015625,26077.73046875,26077.73046875,2201535600.0
QQQ,202.8570556640625,209.47999572753906,2020-03-03,219.61000061035156,207.6199951171875,217.11000061035156,131953500.0
SPY,277.5249938964844,300.239990234375,2020-03-03,313.8399963378906,297.57000732421875,309.5,300139100.0
^HSI,26284.8203125,26284.8203125,2020-03-03,26527.75,26233.390625,26419.130859375,2136295000.0
QQQ,211.32078552246094,218.22000122070312,2020-03-04,218.3300018310547,211.3699951171875,213.32000732421875,73086200.0
SPY,289.19012451171875,312.8599853515625,2020-03-04,313.1000061035156,303.3299865722656,306.1199951171875,176613400.0
^HSI,26222.0703125,26222.0703125,2020-03-04,26372.48046875,26038.390625,26321.560546875,1957062400.0
QQQ,204.900390625,211.58999633789062,2020-03-05,216.36000061035156,210.10000610351562,212.69000244140625,78705500.0
SPY,279.57696533203125,302.4599914550781,2020-03-05,308.4700012207031,300.010009765625,304.9800109863281,186366800.0
^HSI,26767.869140625,26767.869140625,2020-03-05,26805.580078125,26315.359375,26348.16015625,2522843200.0
QQQ,201.4431915283203,208.02000427246094,2020-03-06,209.14999389648438,202.91000366210938,204.6699981689453,89828400.0
SPY,274.955322265625,297.4599914550781,2020-03-06,298.7799987792969,290.2300109863281,293.1499938964844,228667200.0
^HSI,26146.669921875,26146.669921875,2020-03-06,26408.80078125,26084.23046875,26397.779296875,2646519300.0
QQQ,187.4500732421875,193.57000732421875,2020-03-09,201.16000366210938,192.11000061035156,193.47999572753906,116424000.0
SPY,253.4827880859375,274.2300109863281,2020-03-09,284.19000244140625,273.45001220703125,275.29998779296875,309417300.0
^HSI,25040.4609375,25040.4609375,2020-03-09,25321.279296875,24948.380859375,25134.01953125,4677892400.0
QQQ,197.65684509277344,204.11000061035156,2020-03-10,204.3000030517578,193.67999267578125,201.11000061035156,100599200.0
SPY,266.59930419921875,288.4200134277344,2020-03-10,288.5199890136719,273.5,284.6400146484375,276444100.0
^HSI,25392.509765625,25392.509765625,2020-03-10,25578.609375,24978.970703125,25285.6796875,3225661100.0
QQQ,189.04795837402344,195.22000122070312,2020-03-11,200.75,192.72999572753906,199.35000610351562,89168800.0
SPY,253.60301208496094,274.3599853515625,2020-03-11,281.94000244140625,270.8800048828125,280.70001220703125,255316300.0
^HSI,25231.609375,25231.609375,2020-03-11,25493.23046875,25140.380859375,25459.9609375,2627625600.0
QQQ,171.71383666992188,177.32000732421875,2020-03-12,190.77999877929688,176.94000244140625,182.08999633789062,137820700.0
SPY,229.3389434814453,248.11000061035156,2020-03-12,266.6600036621094,247.67999267578125,256.0,392220700.0
^HSI,24309.0703125,24309.0703125,2020-03-12,24657.669921875,24117.939453125,24657.669921875,3748928400.0
QQQ,186.25897216796875,192.33999633789062,2020-03-13,194.47999572753906,178.1300048828125,187.07000732421875,134882000.0
SPY,248.9442901611328,269.32000732421875,2020-03-13,271.4800109863281,248.52000427246094,263.0899963378906,329566100.0
^HSI,24032.91015625,24032.91015625,2020-03-13,24184.48046875,22519.3203125,22519.3203125,5495155700.0
QQQ,163.94744873046875,169.3000030517578,2020-03-16,184.67999267578125,169.16000366210938,174.14999389648438,92054400.0
SPY,221.70384216308594,239.85000610351562,2020-03-16,256.8999938964844,237.36000061035156,241.17999267578125,297240000.0
^HSI,23063.5703125,23063.5703125,2020-03-16,23631.529296875,22842.25,23317.810546875,4067029300.0
QQQ,176.38148498535156,182.13999938964844,2020-03-17,184.38999938964844,169.77999877929688,175.47000122070312,121257100.0
SPY,233.6741180419922,252.8000030517578,2020-03-17,256.1700134277344,237.07000732421875,245.0399932861328,262070500.0
^HSI,23263.73046875,23263.73046875,2020-03-17,23401.19921875,22676.4609375,23001.759765625,3637973700.0
QQQ,171.01661682128906,176.60000610351562,2020-03-18,179.22000122070312,166.8000030517578,171.61000061035156,114156300.0
SPY,221.84251403808594,240.0,2020-03-18,248.3699951171875,228.02000427246094,236.25,327597100.0
^HSI,22291.8203125,22291.8203125,2020-03-18,23425.029296875,22167.419921875,23023.33984375,4217153600.0
QQQ,172.04312133789062,177.66000366210938,2020-03-19,183.49000549316406,171.6300048828125,175.69000244140625,120896500.0
SPY,222.3139190673828,240.50999450683594,2020-03-19,247.3800048828125,232.22000122070312,239.25,289322000.0
^HSI,21709.130859375,21709.130859375,2020-03-19,22380.33984375,21139.259765625,22221.380859375,5628397600.0
QQQ,165.30311584472656,170.6999969482422,2020-03-20,182.8699951171875,170.10000610351562,181.74000549316406,118983900.0
SPY,212.73345947265625,228.8000030517578,2020-03-20,244.47000122070312,228.5,242.52999877929688,347158800.0
^HSI,22805.0703125,22805.0703125,2020-03-20,22805.0703125,22147.33984375,22147.33984375,4528187900.0
QQQ,165.4225311279297,170.4600067138672,2020-03-23,174.2100067138672,164.92999267578125,170.9199981689453,124639800.0
SPY,207.29429626464844,222.9499969482422,2020-03-23,229.67999267578125,218.25999450683594,228.19000244140625,326025200.0
^HSI,21696.130859375,21696.130859375,2020-03-23,21696.130859375,21696.130859375,21696.130859375,0.0
QQQ,178.23240661621094,183.66000366210938,2020-03-24,183.8300018310547,177.9499969482422,179.91000366210938,94881800.0
SPY,226.0758056640625,243.14999389648438,2020-03-24,244.10000610351562,233.8000030517578,234.4199981689453,235494500.0
^HSI,22663.490234375,22663.490234375,2020-03-24,22753.009765625,22383.25,22497.5703125,3614066700.0
QQQ,176.91261291503906,182.3000030517578,2020-03-25,189.50999450683594,179.97999572753906,184.4199981689453,88754900.0
SPY,229.46018981933594,246.7899932861328,2020-03-25,256.3500061035156,239.75,244.8699951171875,299430300.0
^HSI,23527.189453125,23527.189453125,2020-03-25,23569.44921875,23062.23046875,23255.91015625,3605374900.0
QQQ,186.22891235351562,191.89999389648438,2020-03-26,192.72000122070312,183.61000061035156,183.8699951171875,79887600.0
SPY,242.85830688476562,261.20001220703125,2020-03-26,262.79998779296875,249.0500030517578,249.52000427246094,257632800.0
^HSI,23352.33984375,23352.33984375,2020-03-26,23604.830078125,23163.669921875,23604.830078125,2519508100.0
QQQ,179.82395935058594,185.3000030517578,2020-03-27,190.50999450683594,184.66000366210938,186.92999267578125,58845000.0
SPY,235.62464904785156,253.4199981689453,2020-03-27,260.80999755859375,251.0500030517578,253.27000427246094,224341200.0
^HSI,23484.279296875,23484.279296875,2020-03-27,23791.19921875,23354.009765625,23768.41015625,2199674300.0
QQQ,186.36477661132812,192.0399932861328,2020-03-30,192.49000549316406,186.33999633789062,187.05999755859375,49356900.0
SPY,243.27670288085938,261.6499938964844,2020-03-30,262.42999267578125,253.52999877929688,255.6999969482422,171369500.0
^HSI,23175.109375,23175.109375,2020-03-30,23491.509765625,22973.330078125,23020.849609375,2553435900.0
QQQ,184.7732696533203,190.39999389648438,2020-03-31,195.25,189.1999969482422,191.72000122070312,62659300.0
SPY,239.65060424804688,257.75,2020-03-31,263.3299865722656,256.2200012207031,260.55999755859375,194881100.0
^HSI,23603.48046875,23603.48046875,2020-03-31,23627.529296875,23238.0390625,23613.26953125,2876326600.0
QQQ,176.9222869873047,182.30999755859375,2020-04-01,187.66000366210938,180.86000061035156,184.77000427246094,53715400.0
SPY,228.8651580810547,246.14999389648438,2020-04-01,257.6600036621094,243.89999389648438,247.97999572753906,189554600.0
^HSI,23085.7890625,23085.7890625,2020-04-01,23540.009765625,22947.640625,23365.900390625,2879977600.0
QQQ,180.51296997070312,186.00999450683594,2020-04-02,190.10000610351562,180.97000122070312,181.24000549316406,56465300.0
SPY,234.14633178710938,251.8300018310547,2020-04-02,252.67999267578125,244.58999633789062,245.19000244140625,177660400.0
^HSI,23280.060546875,23280.060546875,2020-04-02,23280.060546875,22756.130859375,22838.669921875,2560937400.0
QQQ,177.9509735107422,183.3699951171875,2020-04-03,187.07000732421875,181.2899932861328,185.5500030517578,47487600.0
SPY,230.7618865966797,248.19000244140625,2020-04-03,253.32000732421875,245.22000122070312,250.75999450683594,135561200.0
^HSI,23236.109375,23236.109375,2020-04-03,23236.109375,23030.580078125,23072.94921875,1870630600.0
QQQ,190.6735382080078,196.47999572753906,2020-04-06,197.64999389648438,189.19000244140625,190.47999572753906,64763500.0
SPY,246.26129150390625,264.8599853515625,2020-04-06,267.0,248.1699981689453,257.8399963378906,188061200.0
^HSI,23749.119140625,23749.119140625,2020-04-06,23832.9296875,23271.470703125,23558.830078125,1834036600.0
QQQ,190.59591674804688,196.39999389648438,2020-04-07,202.66000366210938,196.0,202.3699951171875,69904500.0
SPY,246.5124053955078,265.1300048828125,2020-04-07,275.0299987792969,264.8900146484375,274.2099914550781,201427200.0
^HSI,24253.2890625,24253.2890625,2020-04-07,24262.009765625,23796.029296875,24093.05078125,2535034600.0
QQQ,194.6427001953125,200.57000732421875,2020-04-08,201.1699981689453,196.1699981689453,198.14999389648438,45940400.0
SPY,254.78736877441406,274.0299987792969,2020-04-08,276.0,265.25,267.9599914550781,153774500.0
^HSI,23970.369140625,23970.369140625,2020-04-08,24191.3203125,23897.400390625,24191.3203125,1840854100.0
QQQ,194.92413330078125,200.86000061035156,2020-04-09,203.22000122070312,199.02999877929688,202.35000610351562,68252600.0
SPY,258.66461181640625,278.20001220703125,2020-04-09,281.20001220703125,275.4700012207031,277.5799865722656,189999200.0
^HSI,24300.330078125,24300.330078125,2020-04-09,24308.689453125,24045.1796875,24181.3203125,1725334600.0
QQQ,197.02999877929688,203.02999877929688,2020-04-13,203.4199981689453,198.75,200.0,42853900.0
SPY,256.3029479980469,275.6600036621094,2020-04-13,277.510009765625,271.4100036621094,277.1400146484375,114839100.0
QQQ,205.59902954101562,211.86000061035156,2020-04-14,212.5,206.4199981689453,207.22999572753906,63959600.0
SPY,263.8620300292969,283.7900085449219,2020-04-14,284.8999938964844,275.510009765625,280.9800109863281,134143400.0
^HSI,24435.400390625,24435.400390625,2020-04-14,24546.390625,24283.130859375,24347.609375,2050447800.0
QQQ,203.24082946777344,209.42999267578125,2020-04-15,211.8300018310547,207.1199951171875,208.47999572753906,47036000.0
SPY,258.2555236816406,277.760009765625,2020-04-15,283.94000244140625,275.4599914550781,277.57000732421875,121775000.0
^HSI,24145.33984375,24145.33984375,2020-04-15,24603.599609375,24090.5,24499.859375,1906625200.0
QQQ,206.947998046875,213.25,2020-04-16,214.3699951171875,209.69000244140625,211.69000244140625,64657400.0
SPY,259.5013732910156,279.1000061035156,2020-04-16,280.0299987792969,275.760009765625,279.1499938964844,131798300.0
^HSI,24006.44921875,24006.44921875,2020-04-16,24102.91015625,23854.7890625,24025.44921875,1865473400.0
QQQ,208.9276885986328,215.2899932861328,2020-04-17,216.50999450683594,212.0800018310547,216.1699981689453,62863200.0
SPY,266.51190185546875,286.6400146484375,2020-04-17,287.29998779296875,282.3999938964844,285.3800048828125,146684800.0
^HSI,24380.0,24380.0,2020-04-17,24666.640625,24308.779296875,24457.830078125,1937579000.0
QQQ,206.4530487060547,212.74000549316406,2020-04-20,215.8800048828125,212.57000732421875,213.36000061035156,38249100.0
SPY,261.81646728515625,281.5899963378906,2020-04-20,286.7900085449219,281.3500061035156,282.6099853515625,100109300.0
^HSI,24330.01953125,24330.01953125,2020-04-20,24503.560546875,24225.55078125,24503.560546875,1375091600.0
QQQ,198.83506774902344,204.88999938964844,2020-04-21,211.16000366210938,203.6300048828125,210.60000610351562,72932800.0
SPY,253.86685180664062,273.0400085449219,2020-04-21,278.0400085449219,272.0199890136719,276.7300109863281,126385700.0
^HSI,23793.55078125,23793.55078125,2020-04-21,24247.83984375,23676.130859375,24247.83984375,2160661700.0
QQQ,204.7353515625,210.97000122070312,2020-04-22,212.35000610351562,208.3300018310547,209.10000610351562,40089100.0
SPY,259.5013732910156,279.1000061035156,2020-04-22,281.0,276.9100036621094,278.3500061035156,92951600.0
^HSI,23893.359375,23893.359375,2020-04-22,23939.2890625,23483.310546875,23540.5390625,1668362400.0
QQQ,204.29864501953125,210.52000427246094,2020-04-23,214.44000244140625,210.10000610351562,211.7899932861328,43278500.0
SPY,259.4827575683594,279.0799865722656,2020-04-23,283.94000244140625,278.75,280.489990234375,104709700.0
^HSI,23977.3203125,23977.3203125,2020-04-23,24107.880859375,23806.30078125,23983.650390625,1814344800.0
QQQ,207.52052307128906,213.83999633789062,2020-04-24,214.3000030517578,209.5,210.97000122070312,34231900.0
SPY,263.099609375,282.9700012207031,2020-04-24,283.70001220703125,278.5,280.7300109863281,85063200.0
^HSI,23831.330078125,23831.330078125,2020-04-24,23957.169921875,23730.490234375,23844.55078125,1301664900.0
QQQ,209.18971252441406,215.55999755859375,2020-04-27,216.6300048828125,214.5,216.19000244140625,36451700.0
SPY,266.8930358886719,287.04998779296875,2020-04-27,288.2699890136719,284.6199951171875,285.1199951171875,77896600.0
^HSI,24280.140625,24280.140625,2020-04-27,24318.810546875,24030.5390625,24030.66015625,1592713000.0
QQQ,205.2496795654297,211.5,2020-04-28,217.32000732421875,211.2100067138672,217.32000732421875,46862800.0
SPY,265.665771484375,285.7300109863281,2020-04-28,291.3999938964844,285.3999938964844,291.0199890136719,105270000.0
^HSI,24575.9609375,24575.9609375,2020-04-28,24582.66015625,24176.880859375,24401.119140625,1687557300.0
QQQ,212.5280303955078,219.0,2020-04-29,219.97000122070312,215.13999938964844,216.19000244140625,48716400.0
SPY,272.6205749511719,293.2099914550781,2020-04-29,294.8800048828125,290.4100036621094,291.5299987792969,118745600.0
^HSI,24643.58984375,24643.58984375,2020-04-29,24855.470703125,24549.619140625,24786.01953125,1648009000.0
QQQ,212.44070434570312,218.91000366210938,2020-04-30,220.0399932861328,217.35000610351562,219.9499969482422,43359500.0
SPY,270.0823059082031,290.4800109863281,2020-04-30,293.32000732421875,288.5899963378906,291.7099914550781,122901700.0
QQQ,206.4530487060547,212.74000549316406,2020-05-01,216.6699981689453,211.67999267578125,214.5,48795000.0
SPY,262.9322814941406,282.7900085449219,2020-05-01,290.6600036621094,281.5199890136719,285.30999755859375,125180000.0
QQQ,208.85975646972656,215.22000122070312,2020-05-04,215.4499969482422,211.1199951171875,211.4600067138672,32841000.0
SPY,263.6575012207031,283.57000732421875,2020-05-04,283.8999938964844,279.1300048828125,280.739990234375,80873200.0
^HSI,23613.80078125,23613.80078125,2020-05-04,23897.529296875,23584.94921875,23895.109375,2556774000.0
